index,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,y
5385,907748.0,32,481,173,0.0,102,115425.0,133767.4576,70,32,728278.0,10,351,0,0,3,3,494.0,1141.64,213.91,0
2556,33750.0,3,29,2,0.0,29,385.6521739,496.6071429,26,16,6035.0,1,29,7,5,3,4,98.0,164.5,47.25,1
5901,73730.0,4,106,34,0.0,87,262.0,1293.611111,7,6,9120.0,3,106,38,32,18,31,150.5,1247.0,59.12,1
6360,38592.0,0,226,176,0.0,98,549.6610169,488.7559809,18,7,679.0,4,226,64,45,51,64,3996.0,20779.2,643.8,0
4051,4758.1,18,115,100,0.0,110,-88888.0,9265.357143,25,15,8.1,4,115,25,8,22,23,772.5,3527.75,360.5,1
7266,202386.01,64,305,152,0.0,190,8185.555556,16903.22835,120,93,32546.01,5,305,8,2,11,7,13500.5,24515.83,5149.44,0
2756,600630.0,3,27,2,0.0,23,-88888.0,22294.11765,9,8,5130.0,6,27,7,7,6,10,105.0,350.0,56.88,0
4155,54620.0,8,44,24,0.0,35,5810.47619,8285.0,31,7,11170.0,5,44,7,3,8,5,558.0,1116.0,180.83,0
5059,161102.25,3,185,27,0.0,33,3500.0,12113.33333,14,18,50522.25,12,83,2,2,4,4,48.0,119.38,22.77,1
5227,122000.0,2,118,78,0.0,47,2270.0,6899.534884,17,14,0.0,7,118,4,3,2,7,1053.0,3726.0,513.0,0
1665,22120.0,14,100,71,0.0,77,888.8888889,1175.932203,37,18,0.0,3,100,41,12,39,44,2106.0,8365.5,1082.25,0
6775,20.0,1,16,16,0.0,2,-88888.0,0.0,3,1,20.0,4,16,0,0,5,8,24.0,87.0,12.0,1
3854,8614.0,1,126,58,15.4,9,16600.0,7700.0,5,10,8614.0,11,120,1,0,2,2,770.0,5143.6,569.8,0
5313,15211.3,42,170,76,0.0,57,5507.5,5099.4,70,45,0.9,14,104,23,12,15,20,321.0,2436.31,452.69,0
4705,7067.4,26,229,135,0.0,182,1512.444444,1871.216216,77,28,232.43,4,229,54,33,44,43,4320.0,7968.0,996.0,1
3644,56400.0,2,42,23,0.0,4,1578.571429,3157.692308,17,8,56400.0,7,37,0,0,0,0,58.5,85.5,28.69,0
2004,33632.52,18,31,5,0.0,31,2972.727273,1111.888112,73,17,2100.0,1,31,39,35,24,27,2407.0,3277.0,1058.5,1
5317,93409.4,23,195,28,296.0,47,3747.333333,2518.198198,62,47,59.4,12,73,14,7,23,26,2664.0,8610.91,1471.03,0
1299,1080.0,11,74,66,0.0,72,-88888.0,1213.043478,15,3,80.0,2,74,29,8,20,25,435.0,1560.0,112.5,1
3009,3000.0,8,43,11,937.5,41,1658.709677,1561.894737,21,9,200.0,6,43,24,19,10,14,2550.0,7125.0,787.5,0
7009,100534.0,20,142,86,0.0,106,2505.0,10438.55263,39,11,4.0,4,142,24,8,26,29,1026.0,3990.0,490.2,1
7224,9300.2,12,139,67,40.42,58,2740.588235,1503.939394,37,15,50.2,8,122,30,16,26,41,873.0,2813.0,311.21,1
6246,60000.0,1,32,29,0.0,13,-88888.0,4666.666667,5,1,30100.0,4,32,18,8,31,25,166.0,929.6,49.8,0
5572,40686.92,1,26,12,0.0,19,0.0,1778.04878,1,1,7181.92,3,26,5,3,6,5,66.0,302.5,11.0,0
1721,0.0,-88888,3,3,0.0,-88888,-88888.0,-88888.0,1,1,0.0,3,3,-88888,-88888,0,0,1.5,2.0,0.25,1
195,8200.5,11,148,94,56.5,31,87.5,134.057971,53,86,0.5,9,112,85,39,269,324,16102.5,48364.0,5650.0,1
6573,11943.77,3,57,24,0.0,22,271.875,634.6938776,20,16,2810.0,7,53,4,2,17,15,2902.5,19350.0,1491.56,0
2716,5320.0,-88888,3,-88888,0.0,3,1294.0,647.0,4,2,0.0,1,3,3,3,3,2,516.0,903.0,258.0,1
2197,0.0,1,15,9,0.0,9,-88888.0,-88888.0,1,1,0.0,14,9,4,-88888,2,2,72.0,144.0,24.0,0
1684,100.0,-88888,4,-88888,0.0,4,1225.0,814.2857143,0,0,-88888.0,0,4,1,1,1,1,6.0,24.0,0.0,1
2736,19600.0,6,67,43,0.0,67,1384.615385,1523.076923,13,4,0.0,2,67,9,6,1,7,95.0,449.67,41.17,0
6390,21041.2,7,77,9,0.0,20,2016.666667,1592.592593,20,3,41.2,9,23,7,3,10,11,552.5,2040.0,226.67,0
1797,13050.0,3,11,5,0.0,11,3150.0,1800.0,5,0,0.0,1,11,1,0,1,1,381.5,1362.5,136.25,0
5315,282100.0,1,69,29,0.0,47,3920.8,8975.652174,14,11,3100.0,4,69,5,5,4,6,2324.0,6241.6,830.0,0
4789,6600.0,45,211,106,6.64,78,665.4444444,2378.142857,100,52,970.0,14,160,0,0,18,26,806.0,2019.43,445.07,0
2757,88000.0,11,55,31,0.0,44,375.0,1006.25,20,7,0.0,5,55,12,6,7,7,97.5,258.75,48.75,1
4513,6100.0,5,11,6,0.0,10,0.0,1066.666667,9,4,100.0,4,11,7,2,9,15,36.0,126.0,24.75,1
599,30300.69,17,810,223,682.42,122,7937.428571,5397.592593,59,37,0.69,11,378,38,14,139,170,8835.5,32935.58,2190.92,0
1718,60000.0,-88888,14,-88888,0.0,14,-88888.0,3760.0,6,0,60000.0,1,14,4,4,4,3,84.0,228.0,36.0,0
5558,2022.0,4,35,28,0.0,17,-88888.0,262.5,6,1,2.0,4,35,6,0,9,9,30.0,177.0,12.0,1
2539,70050.0,1,20,4,0.0,20,800.0,2983.666667,3,2,7750.0,2,20,7,7,5,6,72.0,156.0,9.0,1
2660,76880.56,4,22,0,0.0,21,-88888.0,2907.225806,17,1,13014.0,7,21,6,4,5,3,40.0,152.0,22.67,1
91,23007.53,1,394,124,0.0,23,2000.0,14474.07407,17,22,7.53,13,300,3,2,67,69,1071.0,7514.0,680.0,1
4455,10570.0,-88888,15,1,0.0,14,-88888.0,2607.083333,3,-88888,0.0,4,15,1,1,1,0,3.0,5.67,0.5,1
7921,70690.5,15,317,245,0.0,154,3709.411765,3592.736842,40,23,260.5,5,317,20,9,29,29,918.0,3706.0,323.0,0
4042,10.0,-88888,8,2,0.0,-88888,-88888.0,-88888.0,-88888,0,10.0,6,8,-88888,-88888,0,0,1.0,3.0,0.12,1
7732,2511237.0,108,575,231,0.0,215,138943.375,123767.1942,241,169,185502.0,10,508,1,0,12,9,7684.5,17232.9,1610.48,0
5011,150080.0,9,196,50,0.0,68,25204.4,17119.5082,33,29,50440.0,7,171,4,2,22,20,1143.0,3773.71,680.36,0
5264,28586.0,2,18,1,0.0,1,716.6666667,716.6666667,7,14,3.0,10,2,0,0,2,3,78.0,199.88,51.19,1
2742,107490.0,3,58,8,0.0,58,1500.769231,5846.164384,13,6,15490.0,1,58,14,12,6,12,1935.0,8256.0,967.5,0
3797,183464.21,15,485,40,0.0,485,7430.756776,6426.104278,353,152,7966.56,5,485,20,20,13,16,10269.0,141321.0,22432.88,0
6237,2639502.6,7,169,69,0.0,88,40351.66667,43607.48379,21,20,139537.63,5,169,8,2,9,6,2660.0,7929.33,532.0,0
2225,1300.95,30,124,78,0.0,87,255.0,235.2475248,87,39,40.95,3,124,21,9,15,15,1396.5,2682.75,545.12,1
3276,50234.0,4,46,19,0.0,12,33054.5,39894.06083,11,8,0.0,7,39,0,0,5,5,440.0,760.0,95.0,0
1842,192465.0,17,173,76,0.0,149,4760.0,8044.615385,59,11,1225.0,2,173,21,14,18,20,966.0,3281.33,452.33,1
1388,12012.56,1,19,3,0.0,19,3776.923077,2502.941176,5,2,4512.56,1,19,3,2,2,3,52.0,120.0,10.0,1
4467,317.0,4,265,18,0.0,8,-88888.0,31000.0,9,5,317.0,14,34,0,0,7,15,320.0,1786.67,125.33,0
6778,500.0,2,27,19,20.0,2,-88888.0,333.3333333,6,7,0.0,10,24,7,3,31,25,88.0,424.0,48.0,1
4045,1593.63,2,26,16,0.0,15,1050.0,11590.38462,7,1,1188.63,3,26,17,10,12,18,611.0,1339.5,82.25,1
3874,3955.86,1,28,26,0.0,22,166.6666667,216.6666667,10,3,0.07,3,28,32,22,17,22,669.5,1545.0,154.5,0
5569,10158.51,2,36,29,0.0,17,0.0,882.2222222,14,4,0.51,3,36,4,3,5,7,265.5,1253.75,125.38,1
7891,1931790.65,10,915,345,1442.75,273,297777.7273,244404.8341,43,43,11983.37,15,771,14,10,22,36,4045.5,23229.0,1653.0,0
2156,46771.0,6,107,34,0.0,107,65335.75385,32000.71608,12,3,65.76,2,107,40,28,28,34,12520.0,33386.67,1356.33,0
1150,699036.0,5,186,114,0.0,144,9217.241379,20005.9633,11,4,57241.0,2,186,27,16,19,25,936.0,2592.0,66.0,1
2852,200000.0,-88888,23,14,0.0,8,5000.0,19644.72727,6,1,0.0,11,22,0,0,3,1,54.0,208.29,34.71,0
3520,18437.0,5,184,100,0.0,52,3479.0,4077.259259,16,12,0.0,7,136,0,0,13,19,211.5,910.62,91.06,1
7621,20102.98,17,237,76,0.0,66,3945.454545,3541.016949,39,38,82.98,11,159,13,9,17,25,1270.5,3035.08,539.46,0
4334,0.17,1,9,1,0.0,2,-88888.0,7893.5,1,4,0.17,6,9,0,0,2,1,4.0,14.67,2.67,1
316,642724.0,7,611,93,0.0,171,2247.25,15568.22917,30,30,184.0,11,359,40,31,107,138,14310.0,63282.0,4266.5,0
80,34384.5,3,187,83,0.0,65,1836.153846,2493.037975,7,3,17532.5,8,144,29,19,67,66,1796.0,12422.33,498.89,0
4983,25086.5,2,75,23,0.0,15,1233.333333,1082.857143,12,11,32.5,14,48,5,3,1,13,48.0,176.0,25.44,1
1496,126142.07,27,226,69,0.0,220,8021.458333,37007.61062,59,29,60095.45,10,220,33,22,26,28,1638.0,6711.25,773.5,1
1812,15.0,-88888,15,15,0.0,-88888,-88888.0,-88888.0,1,0,15.0,3,15,-88888,-88888,3,4,390.0,870.0,15.0,1
5173,35160.0,5,82,47,0.0,61,547.2222222,1010.071942,14,2,3340.0,4,82,17,17,14,17,1428.0,8710.8,452.2,0
3706,90000.0,-88888,35,11,0.0,20,600.0,6266.666667,16,9,0.0,4,35,0,0,0,0,4.0,10.5,2.38,1
3034,159776.41,-88888,259,-88888,0.0,259,7807.222419,7090.22553,41,5,1750.0,1,259,4,4,2,4,14828.0,50718.5,3875.5,0
1059,30.0,-88888,80,16,0.0,-88888,-88888.0,-88888.0,-88888,12,30.0,9,80,-88888,-88888,26,34,528.0,1126.4,206.8,1
2625,20003.5,3,16,8,0.0,10,0.0,543.4146341,8,2,7417.5,3,16,12,12,12,10,918.0,3748.5,306.0,1
1668,5180.0,15,53,43,0.0,42,231.6666667,308.3333333,20,3,60.0,14,52,42,6,28,32,852.0,7059.43,669.43,0
1813,0.0,7,23,21,0.0,21,-88888.0,1000.0,11,3,0.0,3,23,0,0,0,0,64.0,245.33,58.67,0
7016,15019.0,11,96,57,0.0,33,657.1428571,2876.923077,22,10,499.0,5,96,0,0,7,4,99.0,196.5,48.0,1
2844,20040.51,1,60,2,0.0,41,1333.333333,3399.464286,7,1,190.51,8,46,12,11,10,6,85.0,218.17,9.92,0
5850,81080.0,17,161,103,0.0,102,3458.333333,2907.0,66,32,43308.0,5,161,19,8,18,15,3192.0,8290.33,1529.5,0
5497,1935403.02,13,538,170,0.0,257,2469.902913,8203.215247,33,32,14005.46,10,349,27,18,49,44,22092.0,172002.0,5759.7,0
4884,10252.2,5,12,7,0.0,7,428.5714286,1212.833333,18,1,203.96,4,12,8,5,15,13,104.0,296.4,54.6,1
7771,80391.91,2,727,114,0.0,254,4553.998192,4401.370884,155,105,232.21,5,727,5,3,11,13,5070.0,16367.0,2990.0,1
3220,21920.0,0,25,1,0.0,25,2000.0,1325.294118,20,2,7250.0,5,25,7,7,5,3,70.0,120.0,33.33,1
4729,105035.0,1,13,2,0.0,2,500.0,5857.142857,6,3,45035.0,7,5,0,0,0,2,25.5,65.17,14.17,0
4330,66250.0,6,49,32,0.0,38,2000.0,2586.956522,17,4,45250.0,4,49,13,5,12,12,21.0,302.4,37.8,1
7203,6000.0,35,145,70,0.0,65,342.8571429,333.4951456,66,52,500.0,14,105,42,26,38,55,645.0,2443.83,387.0,1
1108,78780.0,20,538,252,0.0,237,1831.25,6295.283019,86,41,0.0,5,538,46,30,59,67,22308.0,68952.0,8055.67,0
5894,7.0,0,47,4,0.0,0,-88888.0,-88888.0,0,4,7.0,9,7,1,-88888,18,15,93.0,344.88,13.56,1
4307,0.0,19,5,4,0.0,3,0.0,2.777777778,49,17,0.0,4,5,1,1,2,1,1112.0,1973.8,736.7,0
6086,132415.0,78,309,169,0.0,284,23699.80769,20939.38462,176,39,50115.0,10,307,24,14,29,33,624.0,18200.0,3414.67,0
5323,9000.0,6,46,27,0.0,24,683.3333333,997.826087,18,6,0.0,4,46,7,3,2,7,505.0,1272.6,252.5,0
6972,350.86,-88888,36,0,24.43,-88888,-88888.0,-88888.0,-88888,2,350.86,20,0,-88888,-88888,22,27,76.0,494.0,46.14,0
4082,90000.0,24,87,34,0.09,14,17457.0,8899.117647,73,81,23390.0,10,48,0,0,0,0,26.0,36.0,13.64,0
6923,397.5,1,57,12,0.0,13,-88888.0,200.0,1,1,397.5,10,16,2,0,15,17,81.0,648.0,9.0,0
4829,1154565.3,11,953,100,0.0,168,35825.12195,32941.84332,27,22,145.3,15,203,22,11,55,67,2205.0,17581.2,553.7,1
1958,50000.0,1,13,0,0.0,13,-88888.0,3906.25,4,1,13000.0,1,13,0,0,0,0,492.0,1722.0,246.0,0
5878,50000.0,19,57,26,6.29,41,-88888.0,7980.0,24,17,0.0,9,54,5,4,4,4,88.0,502.86,106.86,0
2701,180150.0,8,38,9,0.0,38,8516.666667,8210.810811,11,4,15350.0,2,38,5,5,3,3,9.0,117.0,16.5,1
1871,166761.5,-88888,22,-88888,0.0,22,1300.0,5181.818182,12,3,40000.0,1,22,4,4,2,4,301.0,1225.5,150.5,0
245,740454.18,65,1342,612,0.0,337,1959.215686,10154.38806,177,81,6034.18,7,1120,45,16,193,200,19600.0,72450.0,8150.0,1
1709,0.0,-88888,1,1,0.0,-88888,-88888.0,-88888.0,4,3,0.0,2,1,-88888,-88888,1,1,4.0,6.0,2.0,1
5176,68100.0,-88888,36,9,0.0,11,8090.909091,6411.764706,7,5,0.0,4,36,0,0,1,1,252.0,602.0,105.0,0
6235,140639.68,350,434,159,0.0,400,8763.432712,7849.439211,499,196,19.24,4,434,154,78,118,127,141405.0,258985.4,27938.2,0
54,17300.39,1,248,81,13.09,16,3438.461538,3414.285714,11,18,13000.39,9,173,1,1,35,36,2304.0,8587.64,733.09,0
7990,105000.0,9,149,90,0.0,86,1796.212121,4125.234375,23,12,17480.0,6,149,4,1,9,12,1890.0,7335.0,810.0,0
6731,90000.0,9,30,23,0.0,8,-88888.0,11777.77778,29,12,0.0,4,30,3,3,10,9,1472.0,2171.2,828.0,0
4629,17903.22,6,113,67,0.0,76,4261.571429,4937.869565,18,7,4.78,3,113,9,6,11,12,2580.0,5610.0,285.0,0
4006,30954.99,30,102,80,0.0,64,340.0,912.0,51,16,349.99,12,98,18,7,19,25,96.0,721.78,106.67,1
3693,2000.0,3,24,9,0.0,18,4327.272727,4050.0,21,7,0.0,3,24,4,0,1,3,90.0,156.0,39.0,1
4785,1900.0,12,76,34,140.86,37,2446.153846,1640.740741,23,6,0.0,8,63,27,3,21,23,476.0,1369.71,179.71,1
3406,2600.0,4,40,24,0.0,35,-88888.0,1341.37931,10,6,0.09,4,40,11,6,7,10,81.0,317.25,40.5,1
7057,52264.55,1,203,182,0.0,86,360.0,4976.666667,12,7,28053.55,4,203,35,16,35,40,2485.0,16543.0,568.0,0
1484,9984.5,-88888,10,-88888,0.0,10,177.025,390.8689189,1,1,1077.36,1,10,1,1,0,1,571.5,1270.0,31.75,0
5081,0.0,-88888,10,10,0.0,-88888,-88888.0,-88888.0,0,0,0.0,3,10,-88888,-88888,7,6,100.0,230.0,0.0,1
4177,841840.26,27,271,138,0.0,237,36596.48918,64633.71563,70,21,195499.78,6,271,3,2,7,5,33.0,1499.14,176.79,0
6153,0.0,1,10,10,0.0,3,-88888.0,-88888.0,3,0,0.0,3,10,0,-88888,5,3,11.0,47.67,7.33,0
67,59118.02,27,350,174,0.0,127,1830.68,2143.383407,98,37,1933.26,6,350,55,27,100,115,3978.0,11868.43,1868.79,0
2131,100250.0,3,16,9,0.0,10,3762.5,2331.578947,13,4,50.0,3,16,10,5,8,8,1516.5,2864.5,547.62,0
5334,160000.0,-88888,28,20,0.0,6,1933.333333,1236.363636,4,3,144000.0,8,26,0,0,0,1,126.0,310.8,67.2,0
4867,40.0,-88888,31,0,0.0,1,3000.0,3000.0,1,7,40.0,6,31,0,0,2,1,24.5,54.25,11.38,1
4708,2016.0,2,21,10,0.0,15,500.0,1048.387097,5,3,46.0,3,21,0,0,0,1,60.0,165.0,15.0,0
3887,36000.0,6,137,66,0.0,59,-88888.0,5439.534884,17,14,1500.0,9,106,8,3,8,14,96.0,379.2,61.2,1
5479,7000.0,3,46,28,0.0,23,1387.5,1436.666667,21,7,0.0,3,46,9,4,11,9,147.0,262.5,65.62,1
162,180500.22,18,751,220,672.75,154,20301.33333,13558.93333,61,46,20.59,11,382,52,15,139,144,23770.5,75572.25,6652.75,0
3607,178300.0,19,96,85,0.0,60,7183.333333,11829.41176,42,17,178300.0,3,96,8,4,8,10,283.5,796.5,145.12,1
4957,6000.0,5,25,14,0.0,2,0.0,55.55555556,23,11,0.0,4,25,1,1,2,3,45.0,97.5,24.75,1
4564,6171.5,0,24,20,0.0,11,-88888.0,1200.0,2,1,106.5,4,24,2,0,3,2,25.0,38.0,1.5,0
6764,367825.2,33,367,242,0.0,188,42630.5661,27018.69596,143,58,3420.75,4,367,33,17,42,53,3774.0,11558.8,954.6,1
275,80261.3,6,123,42,0.0,26,22142.85714,9034.0,12,11,83461.3,10,84,20,10,112,115,2282.0,10194.91,711.27,0
3934,248012.46,29,244,125,0.0,217,4311.547619,5192.859327,63,31,15795.54,11,239,43,20,29,31,7140.0,52938.0,3366.0,0
6244,99215.0,25,193,94,0.0,149,8276.263158,9001.018519,76,14,9526.0,4,193,49,25,50,46,11986.0,27383.4,4102.9,0
2525,701980.0,10,89,57,0.0,59,16500.0,146405.5319,40,6,30830.0,3,89,0,0,0,0,1920.0,5040.0,960.0,0
5940,105309.0,27,201,27,0.0,38,0.0,4459.550562,81,40,80009.0,12,82,8,5,15,18,7803.0,22008.46,4768.5,0
7751,141025.0,7,199,23,0.0,97,3837.941176,7689.823944,43,24,2015.0,6,175,22,19,27,26,1410.5,3761.33,667.33,1
1183,202815.0,4,52,34,0.0,28,2600.0,5242.857143,21,6,130835.0,3,52,10,9,10,7,497.0,1100.5,204.12,1
6422,403596.0,16,70,47,0.0,48,0.0,27229.72973,23,9,396.0,4,70,9,8,7,10,210.0,730.8,138.6,0
3732,74710.0,14,67,56,0.0,46,104.1666667,531.6239316,27,10,38010.0,3,67,15,5,14,11,325.0,1553.5,97.5,0
7021,34800.0,0,85,3,0.0,12,2481.818182,2972.727273,6,10,0.0,9,29,6,5,38,27,178.0,1011.36,125.41,1
6574,24000.65,11,218,90,0.0,144,1010.0,1437.843854,58,38,0.65,6,218,24,22,29,31,4953.0,16328.57,1741.71,0
3671,35160.0,3,242,179,0.0,79,530.0,1721.428571,5,5,28700.0,6,241,0,0,0,0,1010.0,6632.33,185.17,0
203,109008.26,16,212,99,0.0,46,1838.461538,1381.746032,65,60,6377.74,8,157,18,14,76,75,3059.0,5785.5,1177.05,1
880,13701.01,17,807,234,0.0,111,2654.827586,3802.608696,65,82,11601.01,10,436,35,14,176,192,21201.0,53080.64,5495.59,1
7467,60875.0,17,116,53,148.0,41,8925.0,9494.285714,45,17,18175.0,14,93,6,4,40,37,1258.0,2907.14,650.14,0
6327,20009.9,-88888,16,2,0.0,6,2500.0,2222.222222,1,8,9.9,8,13,0,0,3,4,22.0,97.43,20.43,1
5098,154498.0,17,192,112,0.0,106,9280.571429,9861.627907,80,15,12528.0,4,192,15,8,13,13,3496.0,7387.2,1504.8,1
3655,5428.72,1,57,21,3.56,4,500.0,485.7142857,1,3,5428.72,9,32,3,3,3,3,4.0,32.89,2.89,0
3227,108750.0,4,36,13,0.0,36,2580.555556,8463.571429,12,3,1000.0,3,36,5,4,2,5,217.0,697.5,131.75,0
4340,39165.0,6,310,166,0.0,120,471.9387755,1047.519231,25,19,20.0,7,299,30,24,29,29,1794.0,5557.5,180.38,1
1241,210040.61,-88888,82,-88888,19.39,44,65861.53846,33855.0,19,7,0.0,13,44,5,5,17,28,2443.0,5933.0,504.11,0
574,51814.0,7,207,92,0.0,37,2148.380952,3619.508197,33,25,51714.0,9,174,13,9,86,71,5225.0,14300.0,1375.0,0
7246,100275.0,1,74,30,0.0,30,1933.333333,3225.581395,10,21,100275.0,6,73,20,11,34,39,1464.0,5437.71,1010.86,0
3855,516359.61,28,255,129,0.0,249,91802.13889,254456.1392,63,18,64328.31,18,252,0,0,1,1,87.0,1392.0,133.95,0
5913,217952.0,18,191,95,0.0,78,8576.666667,9153.666667,47,24,217952.0,7,170,5,4,19,20,340.0,1165.0,230.0,1
5680,243275.5,7,124,54,18.93,67,2010.0,8181.428571,14,9,955.5,9,84,16,8,34,38,265.0,1332.57,106.0,1
4800,0.0,0,12,8,0.0,10,-88888.0,3031.67125,1,0,0.0,4,12,0,0,0,0,1.0,5.4,0.2,1
1213,66471.94,10,144,62,0.0,135,1309.148936,2161.833168,25,7,3062.91,2,144,34,29,20,29,5950.0,30883.33,1770.83,0
4599,981492.63,11,415,253,0.0,362,21393.19588,21198.55072,30,16,60007.63,3,415,25,12,18,19,5240.0,41068.5,1091.67,0
7746,3000.22,8,284,156,73.67,63,379.1666667,666.8369565,38,21,0.65,8,248,3,2,27,26,1560.0,6760.0,648.56,0
871,451.0,0,417,399,0.0,33,-88888.0,-88888.0,2,3,451.0,4,417,2,-88888,25,29,351.0,4941.0,54.0,0
2351,24780.87,4,70,5,0.0,70,3262.580645,3859.731429,21,5,562.75,1,70,12,12,7,9,362.5,1812.5,143.75,1
239,555913.0,15,465,247,0.0,220,9443.25,9669.414894,38,49,60333.0,9,433,35,16,89,125,2951.0,14210.2,964.75,0
5872,17008.0,13,107,56,0.0,70,558.2608696,1524.788732,45,14,6000.0,3,107,15,5,8,13,468.0,1089.0,225.0,0
5857,0.99,-88888,47,14,5.4,0,0.0,0.0,5,8,0.99,10,19,0,0,19,17,351.0,934.2,86.4,0
736,250244.69,72,5594,1247,0.0,448,9928.75,15645.11679,245,642,16453.69,10,2755,49,30,420,447,220110.0,688390.0,53810.42,0
6391,59500.0,20,65,49,0.0,39,3409.375,4819.69697,51,26,35000.0,4,65,11,3,25,28,1230.0,2214.0,516.6,1
3573,152270.0,8,86,43,0.0,68,1076.785714,2810.490196,19,5,64835.0,4,86,16,7,8,11,1148.0,5215.2,328.0,0
1627,100000.0,-88888,59,-88888,0.0,59,3514.0625,4853.888889,14,4,30000.0,1,59,12,12,7,6,154.0,511.0,56.0,1
2261,0.0,0,6,6,0.0,1,-88888.0,-88888.0,1,0,0.0,3,6,0,-88888,1,0,2.5,5.0,0.5,1
2721,56300.0,-88888,35,-88888,0.0,35,2747.021277,2982.6,19,7,20332.5,1,35,7,7,7,3,647.5,1032.5,166.25,1
6380,25740.0,2,166,111,0.0,114,3296.296296,3526.942149,22,3,880.0,4,166,15,11,6,18,5376.0,13126.4,739.2,0
2597,3400.0,-88888,2,-88888,0.0,2,-88888.0,687.5,4,1,-88888.0,0,2,2,2,1,2,20.0,40.0,10.0,0
1986,200032.85,3,91,12,215.16,30,37438.875,27356.44,8,7,32.85,23,30,1,1,32,40,405.0,1780.31,240.47,0
5971,649023.34,11,159,87,296.56,113,12534.26316,13241.71197,40,7,133284.2,10,154,21,11,23,25,785.0,3576.11,453.56,0
6562,1550.0,19,62,49,0.0,35,441.25,311.4705882,43,16,250.0,4,62,14,3,17,17,364.0,1092.0,228.8,1
7327,38021.0,40,195,142,0.0,132,882.8125,1749.123711,76,23,4561.0,4,195,44,16,38,44,1088.0,3609.6,569.6,1
128,100009.0,16,395,221,0.0,142,10553.63636,19920.83333,48,34,44959.0,6,395,10,7,50,46,1950.0,4824.86,490.29,1
2053,142761.03,-88888,60,-88888,0.0,57,14221.6129,9661.801802,70,26,106137.35,19,57,6,6,3,3,1960.0,8260.0,2053.33,0
2758,18050.0,-88888,33,-88888,0.0,14,1740.0,3252.8125,11,4,3500.0,11,14,7,7,3,5,420.0,890.4,210.0,0
6004,13012.7,7,41,18,0.0,35,-88888.0,614.7058824,13,2,1012.7,7,40,2,2,7,10,122.5,624.75,61.25,1
686,30018.0,14,579,263,0.0,134,2195.0,1625.511811,43,27,388.0,10,460,54,33,121,165,5202.0,19599.45,1839.09,0
7439,2100.96,11,98,61,37.38,63,-88888.0,835.2285714,22,15,0.06,16,77,38,9,37,39,162.0,830.77,126.69,1
1092,430310.93,5,730,192,0.0,116,6510.0,8466.623377,33,63,10.93,12,499,97,63,263,317,18837.0,67410.0,4630.5,1
6424,18.18,6,27,19,0.0,10,-88888.0,950.0,6,1,0.8,5,27,5,0,2,5,77.0,135.33,29.17,1
3323,3000.0,4,56,33,0.0,36,1327.777778,2392.857143,13,10,0.0,5,56,12,6,9,9,1578.0,4050.2,499.7,0
7517,32527.7,2,92,31,0.0,21,966.9230769,2337.76975,12,13,32527.7,6,92,6,5,11,10,1353.0,3268.29,284.07,0
6492,3030.0,10,127,62,0.0,74,3660.0,1704.423077,24,13,0.0,7,124,19,12,12,14,182.0,476.0,87.5,1
6224,30030.0,6,61,46,0.0,40,50.0,3448.888889,13,9,30.0,4,61,12,5,9,13,655.0,2620.0,331.87,1
787,181545.77,84,621,308,192.5,184,7511.030303,6502.658333,199,117,41.77,18,452,31,11,111,127,9555.0,20527.5,3727.5,0
2696,96429.09,-88888,106,-88888,45.5,87,8282.688049,20105.40162,16,7,11697.09,8,87,1,1,1,2,105.0,791.0,63.0,1
4937,14004.9,2,15,13,33.68,4,-88888.0,250.0,11,2,14004.9,12,14,1,0,6,6,234.0,999.82,104.59,0
1622,180468.0,4,555,48,0.0,67,-88888.0,6964.444444,9,34,162128.0,13,69,9,2,121,140,1818.0,11587.45,771.27,1
421,111270.0,10,313,130,0.0,157,1860.597015,4028.838174,16,8,2450.0,5,313,40,21,64,73,16566.0,72825.86,2527.93,0
7567,5853.0,1,51,19,0.0,23,24894.73684,20966.66667,10,8,44.0,5,51,2,2,7,8,312.0,528.67,73.67,0
5035,29042.97,4,83,41,0.0,22,950.0,3584.210526,10,16,15042.97,10,72,2,2,9,10,700.0,1985.45,375.45,0
5755,35095.2,6,38,19,0.0,33,333.3333333,1171.818182,13,1,5.7,5,38,16,8,8,12,42.0,281.4,29.4,1
3208,170196.85,5,31,18,0.0,23,4223.076923,17992.55667,18,1,22296.85,3,31,2,2,2,2,352.5,693.25,117.5,0
463,400338.35,14,849,287,0.0,213,21708.18182,16326.07973,49,34,1250.15,10,615,55,26,55,74,19712.0,69888.0,3541.33,0
6611,4.0,-88888,49,45,0.0,-88888,-88888.0,-88888.0,6,8,4.0,4,49,-88888,-88888,4,4,72.0,112.0,20.0,1
2230,39394.0,1,40,3,0.0,39,466.1538462,712.6056338,7,1,46.5,3,40,23,20,16,19,252.0,2352.0,73.5,0
643,64567.0,27,567,304,0.0,164,7188.4375,5887.051282,87,41,480.0,6,567,57,29,97,111,13002.0,39400.0,4362.14,0
7276,206080.0,23,154,76,0.0,130,9295.666667,15314.42748,65,29,29870.0,5,154,39,22,31,37,1596.0,5712.0,994.0,1
